[2025-08-31 12:56:23] [INFO    ] discord.client: logging in using static token
[2025-08-31 12:58:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-08-31 12:58:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619908382}}
[2025-08-31 12:58:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619913388, 'seq_ack': 4}.
[2025-08-31 12:58:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619913388, 'seq_ack': 4}}.
[2025-08-31 12:58:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619913388}}
[2025-08-31 12:58:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619918392, 'seq_ack': 4}.
[2025-08-31 12:58:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619918392, 'seq_ack': 4}}.
[2025-08-31 12:58:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619918392}}
[2025-08-31 12:58:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619923404, 'seq_ack': 4}.
[2025-08-31 12:58:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619923404, 'seq_ack': 4}}.
[2025-08-31 12:58:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619923404}}
[2025-08-31 12:58:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619928404, 'seq_ack': 4}.
[2025-08-31 12:58:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619928404, 'seq_ack': 4}}.
[2025-08-31 12:58:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619928404}}
[2025-08-31 12:58:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619933412, 'seq_ack': 4}.
[2025-08-31 12:58:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619933412, 'seq_ack': 4}}.
[2025-08-31 12:58:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619933412}}
[2025-08-31 12:58:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619938413, 'seq_ack': 4}.
[2025-08-31 12:58:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619938413, 'seq_ack': 4}}.
[2025-08-31 12:58:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619938413}}
[2025-08-31 12:59:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619943417, 'seq_ack': 4}.
[2025-08-31 12:59:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619943417, 'seq_ack': 4}}.
[2025-08-31 12:59:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619943417}}
[2025-08-31 12:59:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619948432, 'seq_ack': 4}.
[2025-08-31 12:59:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619948432, 'seq_ack': 4}}.
[2025-08-31 12:59:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619948432}}
[2025-08-31 12:59:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
[2025-08-31 12:59:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-08-31 12:59:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619953443, 'seq_ack': 4}.
[2025-08-31 12:59:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619953443, 'seq_ack': 4}}.
[2025-08-31 12:59:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619953443}}
[2025-08-31 12:59:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619958443, 'seq_ack': 4}.
[2025-08-31 12:59:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619958443, 'seq_ack': 4}}.
[2025-08-31 12:59:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619958443}}
[2025-08-31 12:59:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619963447, 'seq_ack': 4}.
[2025-08-31 12:59:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619963447, 'seq_ack': 4}}.
[2025-08-31 12:59:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619963447}}
[2025-08-31 12:59:28] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619968453, 'seq_ack': 4}.
[2025-08-31 12:59:28] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619968453, 'seq_ack': 4}}.
[2025-08-31 12:59:28] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619968453}}
[2025-08-31 12:59:33] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619973454, 'seq_ack': 4}.
[2025-08-31 12:59:33] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619973454, 'seq_ack': 4}}.
[2025-08-31 12:59:33] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619973454}}
[2025-08-31 12:59:38] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619978460, 'seq_ack': 4}.
[2025-08-31 12:59:38] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619978460, 'seq_ack': 4}}.
[2025-08-31 12:59:38] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619978460}}
[2025-08-31 12:59:43] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619983469, 'seq_ack': 4}.
[2025-08-31 12:59:43] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619983469, 'seq_ack': 4}}.
[2025-08-31 12:59:43] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619983469}}
[2025-08-31 12:59:48] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619988484, 'seq_ack': 4}.
[2025-08-31 12:59:48] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619988484, 'seq_ack': 4}}.
[2025-08-31 12:59:48] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619988484}}
[2025-08-31 12:59:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
[2025-08-31 12:59:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-08-31 12:59:53] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619993489, 'seq_ack': 4}.
[2025-08-31 12:59:53] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619993489, 'seq_ack': 4}}.
[2025-08-31 12:59:53] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619993489}}
[2025-08-31 12:59:58] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756619998502, 'seq_ack': 4}.
[2025-08-31 12:59:58] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756619998502, 'seq_ack': 4}}.
[2025-08-31 12:59:58] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756619998502}}
[2025-08-31 13:00:03] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756620003511, 'seq_ack': 4}.
[2025-08-31 13:00:03] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756620003511, 'seq_ack': 4}}.
[2025-08-31 13:00:03] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756620003511}}
[2025-08-31 13:00:08] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756620008523, 'seq_ack': 4}.
[2025-08-31 13:00:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756620008523, 'seq_ack': 4}}.
[2025-08-31 13:00:08] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756620008523}}
[2025-08-31 13:00:13] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756620013533, 'seq_ack': 4}.
[2025-08-31 13:00:13] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756620013533, 'seq_ack': 4}}.
[2025-08-31 13:00:13] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756620013533}}
[2025-08-31 13:00:18] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756620018541, 'seq_ack': 4}.
[2025-08-31 13:00:18] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756620018541, 'seq_ack': 4}}.
[2025-08-31 13:00:18] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756620018541}}
[2025-08-31 13:00:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 12, 'op': 0, 'd': {'home_header': None, 'incidents_data': None, 'voice_states': [], 'rules_channel_id': None, 'system_channel_flags': 0, 'profile': {'tag': 'LOZ', 'badge': '89b15f50a41eab81e0415f16a6ba46e3'}, 'default_message_notifications': 0, 'splash': None, 'nsfw_level': 0, 'hub_type': None, 'afk_timeout': 300, 'member_count': 45, 'features': ['CHANNEL_ICON_EMOJIS_GENERATED', 'TIERLESS_BOOSTING_SYSTEM_MESSAGE', 'TIERLESS_BOOSTING', 'GUILD_TAGS', 'GUESTS_ENABLED', 'SOUNDBOARD'], 'lazy': True, 'explicit_content_filter': 0, 'safety_alerts_channel_id': None, 'id': '843809640592572416', 'verification_level': 0, 'owner_id': '763262613341077516', 'owner_configured_content_level': 0, 'system_channel_id': '843809640592572418', 'name': '𝓗𝓲𝓮𝓷', 'emojis': [], 'inventory_settings': None, 'stickers': [], 'banner': None, 'soundboard_sounds': [{'volume': 1.0, 'user_id': '754635957453455470', 'sound_id': '1213092790452617246', 'name': 'knoock', 'guild_id': '843809640592572416', 'emoji_name': '🚪', 'emoji_id': None, 'available': True}, {'volume': 0.10294117778539658, 'user_id': '754635957453455470', 'sound_id': '1213093560405196830', 'name': 'sad', 'guild_id': '843809640592572416', 'emoji_name': None, 'emoji_id': None, 'available': True}, {'volume': 0.31617647409439087, 'user_id': '754635957453455470', 'sound_id': '1215272439769075742', 'name': '3s', 'guild_id': '843809640592572416', 'emoji_name': '👍', 'emoji_id': None, 'available': True}, {'volume': 0.11764705926179886, 'user_id': '754635957453455470', 'sound_id': '1226809064084869130', 'name': 'haiz', 'guild_id': '843809640592572416', 'emoji_name': '🥲', 'emoji_id': None, 'available': True}, {'volume': 1.0, 'user_id': '754635957453455470', 'sound_id': '1226815762333827194', 'name': 'tf', 'guild_id': '843809640592572416', 'emoji_name': '🙂', 'emoji_id': None, 'available': True}, {'volume': 0.16285517811775208, 'user_id': '754635957453455470', 'sound_id': '1227515418575503371', 'name': 'Uraaaa', 'guild_id': '843809640592572416', 'emoji_name': '🇷🇺', 'emoji_id': None, 'available': True}, {'volume': 0.903553307056427, 'user_id': '687877975424761873', 'sound_id': '1314027835488206878', 'name': 'huanhoahong', 'guild_id': '843809640592572416', 'emoji_name': '🌹', 'emoji_id': None, 'available': True}, {'volume': 0.4682741165161133, 'user_id': '754635957453455470', 'sound_id': '1390305615947108382', 'name': 'cmml', 'guild_id': '843809640592572416', 'emoji_name': '👌', 'emoji_id': None, 'available': True}, {'volume': 0.11199856549501419, 'user_id': '754635957453455470', 'sound_id': '1392539628535414834', 'name': 'Trinh`', 'guild_id': '843809640592572416', 'emoji_name': '🥵', 'emoji_id': None, 'available': False}], 'application_command_counts': {}, 'embedded_activities': [], 'threads': [], 'icon': 'b6e2c4c14e36b4d1a8ec0498b5ce9ee6', 'large': False, 'description': None, 'guild_scheduled_events': [], 'public_updates_channel_id': None, 'mfa_level': 0, 'vanity_url_code': None, 'premium_features': {'features': ['GUILD_TAGS', 'TIERLESS_BOOSTING'], 'additional_sticker_slots': 0, 'additional_sound_slots': 0, 'additional_emoji_slots': 0}, 'activity_instances': [], 'latest_onboarding_question_id': None, 'channels': [{'version': 0, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Kênh Chat', 'id': '843809640592572417', 'flags': 0}, {'version': 1702038567936, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '843809640592572417', 'name': 'chung', 'last_pin_timestamp': '2025-07-01T04:39:36.451000+00:00', 'last_message_id': '1410961618803757167', 'id': '843809640592572418', 'icon_emoji': {'name': '🌐', 'id': None}, 'flags': 0}, {'version': 1715913219623, 'type': 4, 'position': 1, 'permission_overwrites': [], 'name': 'Kênh Thoại', 'id': '843809641040838692', 'flags': 0}, {'voice_background_display': None, 'version': 1749286858923, 'user_limit': 0, 'type': 2, 'theme_color': None, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'Sảnh', 'last_message_id': '1390277511367102565', 'id': '843809641040838694', 'icon_emoji': {'name': '🎉', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'voice_background_display': None, 'version': 1749286238903, 'user_limit': 0, 'type': 2, 'theme_color': None, 'status': None, 'rtc_region': 'india', 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [{'type': 1, 'id': '843280274724880405', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '754635957453455470', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '610380548841668612', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '911972715773173811', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '1111280107273859142', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '843809640592572416', 'deny': '268435456', 'allow': '0'}, {'type': 1, 'id': '585800979371524096', 'deny': '0', 'allow': '1049600'}], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'Gaming 👾', 'last_message_id': '1385258217487077396', 'id': '843809641040838695', 'icon_emoji': {'name': '🎮', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'voice_background_display': None, 'video_quality_mode': 2, 'version': 1752759636667, 'user_limit': 0, 'type': 2, 'theme_color': None, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 10, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'kiến thức kinh nghiệm và trãi nghiệm 📖', 'last_message_id': '1373121189731631225', 'id': '1070662165817724958', 'icon_emoji': {'name': '📚', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'voice_background_display': None, 'version': 1749286431372, 'user_limit': 0, 'type': 2, 'theme_color': None, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'liên quân 👾', 'last_message_id': None, 'id': '1105098418352828456', 'icon_emoji': {'name': '🎮', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'voice_background_display': None, 'video_quality_mode': 2, 'version': 1752759636635, 'user_limit': 0, 'type': 2, 'theme_color': None, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 8, 'permission_overwrites': [{'type': 1, 'id': '754635957453455470', 'deny': '0', 'allow': '1049616'}, {'type': 0, 'id': '843809640592572416', 'deny': '0', 'allow': '0'}], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'chill 🎶', 'last_message_id': '1405142867071995934', 'id': '1128194122025549864', 'icon_emoji': {'name': '🌬️', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1749286461223, 'type': 0, 'topic': '', 'theme_color': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '843809640592572417', 'nsfw': False, 'name': 'chat-bot', 'last_message_id': '1408431811033567332', 'id': '1163160732981014668', 'icon_emoji': {'name': '🤖', 'id': None}, 'flags': 0}, {'version': 1749286431382, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 4, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'Minecraft 🧱', 'last_message_id': '1410248083681579059', 'id': '1221782668434473030', 'flags': 0, 'bitrate': 64000}, {'version': 1749286429348, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'liên minh 👾', 'last_message_id': '1305186868085919887', 'id': '1305140865995505736', 'flags': 0, 'bitrate': 64000}, {'version': 1752759636622, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 7, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'TFT ♟', 'last_message_id': '1407592490122477678', 'id': '1309854480216494091', 'flags': 0, 'bitrate': 64000}, {'version': 1749286431389, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 5, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'valorant 🔫', 'last_message_id': '1400478801900863568', 'id': '1380830372677423255', 'flags': 0, 'bitrate': 64000}, {'version': 1752759636680, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 11, 'permission_overwrites': [{'type': 1, 'id': '1040609051169542155', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '411916947773587456', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '754635957453455470', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '610380548841668612', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '843280274724880405', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '1016574770847952946', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '1193442552674795561', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '412347257233604609', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '911972715773173811', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '896362227584602142', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '843809640592572416', 'deny': '1049600', 'allow': '0'}, {'type': 1, 'id': '814143642113409025', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '585800979371524096', 'deny': '0', 'allow': '1049600'}], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'cốt cán', 'last_message_id': '1389566416289661018', 'id': '1389467386515689552', 'flags': 0, 'bitrate': 64000}, {'version': 1752759636652, 'user_limit': 0, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 9, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'Những nhà leo núi tài 3', 'last_message_id': '1394364555764830359', 'id': '1394331911656312902', 'flags': 0, 'bitrate': 64000}, {'version': 1755583971439, 'user_limit': 5, 'type': 2, 'status': None, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 6, 'permission_overwrites': [], 'parent_id': '843809641040838692', 'nsfw': False, 'name': 'binh đoàn 3 - thu lụm ve chai', 'last_message_id': '1410962476954157076', 'id': '1395399781513171004', 'flags': 0, 'bitrate': 64000}, {'version': 1756469875406, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 3, 'permission_overwrites': [], 'parent_id': '843809640592572417', 'nsfw': False, 'name': 'nối-từ', 'last_message_id': '1410964581752373269', 'id': '1410961665251610755', 'flags': 0}], 'roles': [{'version': 1751978456598, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '1958202396102145', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '843809640592572416', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751949392356, 'unicode_emoji': None, 'tags': {}, 'position': 6, 'permissions': '2108859002388479', 'name': 'vai trò mới', 'mentionable': False, 'managed': False, 'id': '1111280107273859142', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751949440112, 'unicode_emoji': None, 'tags': {'bot_id': '412347257233604609'}, 'position': 5, 'permissions': '8', 'name': 'Jockie Music (1)', 'mentionable': False, 'managed': True, 'id': '1163160341786656880', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1752804949738, 'unicode_emoji': None, 'tags': {'premium_subscriber': None}, 'position': 4, 'permissions': '559623605571137', 'name': 'Server Booster', 'mentionable': False, 'managed': True, 'id': '1226179667774668853', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': 11816191, 'primary_color': 16023551}, 'color': 16023551}, {'version': 1751949440627, 'unicode_emoji': None, 'tags': {'bot_id': '890343617762304070'}, 'position': 3, 'permissions': '141770902528', 'name': 'SoundCloud', 'mentionable': False, 'managed': True, 'id': '1279437768300302339', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751949440986, 'unicode_emoji': None, 'tags': {'bot_id': '491769129318088714'}, 'position': 2, 'permissions': '269601936', 'name': 'Statbot', 'mentionable': False, 'managed': True, 'id': '1293579688333021238', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751949392905, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'BOT', 'mentionable': False, 'managed': False, 'id': '1392001302472687720', 'icon': None, 'hoist': True, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 3447003}, 'color': 3447003}, {'version': 1756469864177, 'unicode_emoji': None, 'tags': {'bot_id': '1410704459545448540'}, 'position': 1, 'permissions': '8', 'name': 'Vua cờ bạc', 'mentionable': False, 'managed': True, 'id': '1410961618103308393', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1756469864309, 'unicode_emoji': None, 'tags': {'bot_id': '1410704459545448540'}, 'position': 1, 'permissions': '8', 'name': 'Vua cờ bạc', 'mentionable': False, 'managed': True, 'id': '1410961618556420108', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1756620023304, 'unicode_emoji': None, 'tags': {'bot_id': '1411384061993156658'}, 'position': 1, 'permissions': '8', 'name': 'AI Chat', 'mentionable': False, 'managed': True, 'id': '1411591431126257808', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'stage_instances': [], 'premium_progress_bar_enabled': True, 'application_id': None, 'nsfw': False, 'premium_tier': 0, 'region': 'deprecated', 'joined_at': '2025-08-31T06:00:23.335775+00:00', 'premium_subscription_count': 4, 'max_members': 25000000, 'max_stage_video_channel_users': 50, 'moderator_reporting': None, 'presences': [], 'version': 1755160205666, 'max_video_channel_users': 25, 'afk_channel_id': None, 'members': [{'user': {'username': 'AI Chat', 'public_flags': 0, 'primary_guild': None, 'id': '1411384061993156658', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '5884', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1411591431126257808'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-31T06:00:23.335775+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'preferred_locale': 'en-US', 'discovery_splash': None}}
[2025-08-31 13:00:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-31 13:00:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 13, 'op': 0, 'd': {'type': 7, 'tts': False, 'timestamp': '2025-08-31T06:00:23.535000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1411591431126257808'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-31T06:00:23.335775+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1411591432191344731', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '843809640592572418', 'author': {'username': 'AI Chat', 'public_flags': 0, 'primary_guild': None, 'id': '1411384061993156658', 'global_name': None, 'display_name_styles': None, 'discriminator': '5884', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '843809640592572416'}}
[2025-08-31 13:00:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-31 13:00:23] [DEBUG   ] discord.client: Dispatching event message
[2025-08-31 13:00:23] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp {'t': 1756620023545, 'seq_ack': 4}.
[2025-08-31 13:00:23] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': {'t': 1756620023545, 'seq_ack': 4}}.
[2025-08-31 13:00:23] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': {'t': 1756620023545}}
